,index,time,GSR,shock,stims,contexts,trls_rec
89117,95146,7.928999999999999,-0.027469999999999998,0,0,16.0,2717.0
89118,95147,7.928999999999999,-0.033569999999999996,0,0,16.0,2718.0
89119,95148,7.928999999999999,-0.03052,0,0,16.0,2719.0
89120,95149,7.928999999999999,-0.02899,0,0,16.0,2720.0
89121,95150,7.928999999999999,-0.03052,0,0,16.0,2721.0
89122,95151,7.928999999999999,-0.033569999999999996,0,0,16.0,2722.0
89123,95152,7.928999999999999,-0.03204,0,0,16.0,2723.0
89124,95153,7.928999999999999,-0.027469999999999998,0,0,16.0,2724.0
89125,95154,7.928999999999999,-0.03204,0,0,16.0,2725.0
89126,95155,7.93,-0.03204,0,0,16.0,2726.0
89127,95156,7.93,-0.03204,0,0,16.0,2727.0
89128,95157,7.93,-0.02899,0,0,16.0,2728.0
89129,95158,7.93,-0.02899,0,0,16.0,2729.0
89130,95159,7.93,-0.03204,0,0,16.0,2730.0
89131,95160,7.93,-0.02899,0,0,16.0,2731.0
89132,95161,7.93,-0.03204,0,0,16.0,2732.0
89133,95162,7.93,-0.03204,0,0,16.0,2733.0
89134,95163,7.93,-0.02899,0,0,16.0,2734.0
89135,95164,7.93,-0.03204,0,0,16.0,2735.0
89136,95165,7.93,-0.03052,0,0,16.0,2736.0
89137,95166,7.931,-0.02899,0,0,16.0,2737.0
89138,95167,7.931,-0.03052,0,0,16.0,2738.0
89139,95168,7.931,-0.03204,0,0,16.0,2739.0
89140,95169,7.931,-0.03052,0,0,16.0,2740.0
89141,95170,7.931,-0.03052,0,0,16.0,2741.0
89142,95171,7.931,-0.03052,0,0,16.0,2742.0
89143,95172,7.931,-0.03052,0,0,16.0,2743.0
89144,95173,7.931,-0.02899,0,0,16.0,2744.0
89145,95174,7.931,-0.03204,0,0,16.0,2745.0
89146,95175,7.931,-0.03204,0,0,16.0,2746.0
89147,95176,7.931,-0.02899,0,0,16.0,2747.0
89148,95177,7.931,-0.02899,0,0,16.0,2748.0
89149,95178,7.931,-0.03204,0,0,16.0,2749.0
89150,95179,7.932,-0.02899,0,0,16.0,2750.0
89151,95180,7.932,-0.03052,0,0,16.0,2751.0
89152,95181,7.932,-0.02899,0,0,16.0,2752.0
89153,95182,7.932,-0.03204,0,0,16.0,2753.0
89154,95183,7.932,-0.03052,0,0,16.0,2754.0
89155,95184,7.932,-0.03204,0,0,16.0,2755.0
89156,95185,7.932,-0.02899,0,0,16.0,2756.0
89157,95186,7.932,-0.03052,0,0,16.0,2757.0
89158,95187,7.932,-0.02899,0,0,16.0,2758.0
89159,95188,7.932,-0.03052,0,0,16.0,2759.0
89160,95189,7.932,-0.025939999999999998,0,0,16.0,2760.0
89161,95190,7.933,-0.027469999999999998,0,0,16.0,2761.0
89162,95191,7.933,-0.03204,0,0,16.0,2762.0
89163,95192,7.933,-0.035089999999999996,0,0,16.0,2763.0
89164,95193,7.933,-0.033569999999999996,0,0,16.0,2764.0
89165,95194,7.933,-0.03204,0,0,16.0,2765.0
89166,95195,7.933,-0.03204,0,0,16.0,2766.0
89167,95196,7.933,-0.02899,0,0,16.0,2767.0
89168,95197,7.933,-0.033569999999999996,0,0,16.0,2768.0
89169,95198,7.933,-0.03204,0,0,16.0,2769.0
89170,95199,7.933,-0.03204,0,0,16.0,2770.0
89171,95200,7.933,-0.03204,0,0,16.0,2771.0
89172,95201,7.933,-0.033569999999999996,0,0,16.0,2772.0
89173,95202,7.934,-0.03052,0,0,16.0,2773.0
89174,95203,7.934,-0.033569999999999996,0,0,16.0,2774.0
89175,95204,7.934,-0.02899,0,0,16.0,2775.0
89176,95205,7.934,-0.03204,0,0,16.0,2776.0
89177,95206,7.934,-0.03052,0,0,16.0,2777.0
89178,95207,7.934,-0.03204,0,0,16.0,2778.0
89179,95208,7.934,-0.02899,0,0,16.0,2779.0
89180,95209,7.934,-0.03204,0,0,16.0,2780.0
89181,95210,7.934,-0.03204,0,0,16.0,2781.0
89182,95211,7.934,-0.03052,0,0,16.0,2782.0
89183,95212,7.934,-0.033569999999999996,0,0,16.0,2783.0
89184,95213,7.934,-0.033569999999999996,0,0,16.0,2784.0
89185,95214,7.934,-0.03052,0,0,16.0,2785.0
89186,95215,7.935,-0.03052,0,0,16.0,2786.0
89187,95216,7.935,-0.027469999999999998,0,0,16.0,2787.0
89188,95217,7.935,-0.035089999999999996,0,0,16.0,2788.0
89189,95218,7.935,-0.03052,0,0,16.0,2789.0
89190,95219,7.935,-0.033569999999999996,0,0,16.0,2790.0
89191,95220,7.935,-0.03204,0,0,16.0,2791.0
89192,95221,7.935,-0.03052,0,0,16.0,2792.0
89193,95222,7.935,-0.03052,0,0,16.0,2793.0
89194,95223,7.935,-0.03204,0,0,16.0,2794.0
89195,95224,7.935,-0.03052,0,0,16.0,2795.0
89196,95225,7.935,-0.03052,0,0,16.0,2796.0
89197,95226,7.936,-0.03204,0,0,16.0,2797.0
89198,95227,7.936,-0.03052,0,0,16.0,2798.0
89199,95228,7.936,-0.03052,0,0,16.0,2799.0
89200,95229,7.936,-0.03052,0,0,16.0,2800.0
89201,95230,7.936,-0.02899,0,0,16.0,2801.0
89202,95231,7.936,-0.03052,0,0,16.0,2802.0
89203,95232,7.936,-0.03204,0,0,16.0,2803.0
89204,95233,7.936,-0.03052,0,0,16.0,2804.0
89205,95234,7.936,-0.03052,0,0,16.0,2805.0
89206,95235,7.936,-0.03204,0,0,16.0,2806.0
89207,95236,7.936,-0.03052,0,0,16.0,2807.0
89208,95237,7.936,-0.03204,0,0,16.0,2808.0
89209,95238,7.936,-0.02899,0,0,16.0,2809.0
89210,95239,7.937,-0.02899,0,0,16.0,2810.0
89211,95240,7.937,-0.02899,0,0,16.0,2811.0
89212,95241,7.937,-0.033569999999999996,0,0,16.0,2812.0
89213,95242,7.937,-0.03204,0,0,16.0,2813.0
89214,95243,7.937,-0.03204,0,0,16.0,2814.0
89215,95244,7.937,-0.033569999999999996,0,0,16.0,2815.0
89216,95245,7.937,-0.03052,0,0,16.0,2816.0
89217,95246,7.937,-0.02899,0,0,16.0,2817.0
89218,95247,7.937,-0.03052,0,0,16.0,2818.0
89219,95248,7.937,-0.02899,0,0,16.0,2819.0
89220,95249,7.937,-0.027469999999999998,0,0,16.0,2820.0
89221,95250,7.938,-0.027469999999999998,0,0,16.0,2821.0
89222,95251,7.938,-0.03052,0,0,16.0,2822.0
89223,95252,7.938,-0.027469999999999998,0,0,16.0,2823.0
89224,95253,7.938,-0.027469999999999998,0,0,16.0,2824.0
89225,95254,7.938,-0.02899,0,0,16.0,2825.0
89226,95255,7.938,-0.03052,0,0,16.0,2826.0
89227,95256,7.938,-0.02899,0,0,16.0,2827.0
89228,95257,7.938,-0.027469999999999998,0,0,16.0,2828.0
89229,95258,7.938,-0.03052,0,0,16.0,2829.0
89230,95259,7.938,-0.02899,0,0,16.0,2830.0
89231,95260,7.938,-0.02441,0,0,16.0,2831.0
89232,95261,7.938,-0.027469999999999998,0,0,16.0,2832.0
89233,95262,7.939,-0.025939999999999998,0,0,16.0,2833.0
89234,95263,7.939,-0.027469999999999998,0,0,16.0,2834.0
89235,95264,7.939,-0.027469999999999998,0,0,16.0,2835.0
89236,95265,7.939,-0.027469999999999998,0,0,16.0,2836.0
89237,95266,7.939,-0.025939999999999998,0,0,16.0,2837.0
89238,95267,7.939,-0.02441,0,0,16.0,2838.0
89239,95268,7.939,-0.027469999999999998,0,0,16.0,2839.0
89240,95269,7.939,-0.027469999999999998,0,0,16.0,2840.0
89241,95270,7.939,-0.02441,0,0,16.0,2841.0
89242,95271,7.939,-0.027469999999999998,0,0,16.0,2842.0
89243,95272,7.939,-0.02441,0,0,16.0,2843.0
89244,95273,7.939,-0.02136,0,0,16.0,2844.0
89245,95274,7.939,-0.02289,0,0,16.0,2845.0
89246,95275,7.94,-0.02289,0,0,16.0,2846.0
89247,95276,7.94,-0.02441,0,0,16.0,2847.0
89248,95277,7.94,-0.01831,0,0,16.0,2848.0
89249,95278,7.94,-0.02136,0,0,16.0,2849.0
89250,95279,7.94,-0.01984,0,0,16.0,2850.0
89251,95280,7.94,-0.02136,0,0,16.0,2851.0
89252,95281,7.94,-0.02441,0,0,16.0,2852.0
89253,95282,7.94,-0.02289,0,0,16.0,2853.0
89254,95283,7.94,-0.01831,0,0,16.0,2854.0
89255,95284,7.94,-0.01831,0,0,16.0,2855.0
89256,95285,7.94,-0.02136,0,0,16.0,2856.0
89257,95286,7.941,-0.01831,0,0,16.0,2857.0
89258,95287,7.941,-0.01984,0,0,16.0,2858.0
89259,95288,7.941,-0.01984,0,0,16.0,2859.0
89260,95289,7.941,-0.02136,0,0,16.0,2860.0
89261,95290,7.941,-0.01831,0,0,16.0,2861.0
89262,95291,7.941,-0.01831,0,0,16.0,2862.0
89263,95292,7.941,-0.01831,0,0,16.0,2863.0
89264,95293,7.941,-0.01678,0,0,16.0,2864.0
89265,95294,7.941,-0.01678,0,0,16.0,2865.0
89266,95295,7.941,-0.01984,0,0,16.0,2866.0
89267,95296,7.941,-0.01526,0,0,16.0,2867.0
89268,95297,7.941,-0.013730000000000001,0,0,16.0,2868.0
89269,95298,7.941,-0.01678,0,0,16.0,2869.0
89270,95299,7.942,-0.01526,0,0,16.0,2870.0
89271,95300,7.942,-0.01678,0,0,16.0,2871.0
89272,95301,7.942,-0.01526,0,0,16.0,2872.0
89273,95302,7.942,-0.01526,0,0,16.0,2873.0
89274,95303,7.942,-0.01526,0,0,16.0,2874.0
89275,95304,7.942,-0.013730000000000001,0,0,16.0,2875.0
89276,95305,7.942,-0.012209999999999999,0,0,16.0,2876.0
89277,95306,7.942,-0.01068,0,0,16.0,2877.0
89278,95307,7.942,-0.006103,0,0,16.0,2878.0
89279,95308,7.942,-0.012209999999999999,0,0,16.0,2879.0
89280,95309,7.942,-0.012209999999999999,0,0,16.0,2880.0
89281,95310,7.942,-0.012209999999999999,0,0,16.0,2881.0
89282,95311,7.943,-0.01068,0,0,16.0,2882.0
89283,95312,7.943,-0.01068,0,0,16.0,2883.0
89284,95313,7.943,-0.01068,0,0,16.0,2884.0
89285,95314,7.943,-0.007629,0,0,16.0,2885.0
89286,95315,7.943,-0.009155,0,0,16.0,2886.0
89287,95316,7.943,-0.0030510000000000003,0,0,16.0,2887.0
89288,95317,7.943,-0.007629,0,0,16.0,2888.0
89289,95318,7.943,-0.006103,0,0,16.0,2889.0
89290,95319,7.943,-0.006103,0,0,16.0,2890.0
89291,95320,7.943,-0.0030510000000000003,0,0,16.0,2891.0
89292,95321,7.943,-0.004577,0,0,16.0,2892.0
89293,95322,7.944,-0.001526,0,0,16.0,2893.0
89294,95323,7.944,3.725e-07,0,0,16.0,2894.0
89295,95324,7.944,-0.006103,0,0,16.0,2895.0
89296,95325,7.944,-0.0030510000000000003,0,0,16.0,2896.0
89297,95326,7.944,-0.0030510000000000003,0,0,16.0,2897.0
89298,95327,7.944,3.725e-07,0,0,16.0,2898.0
89299,95328,7.944,3.725e-07,0,0,16.0,2899.0
89300,95329,7.944,-0.0030510000000000003,0,0,16.0,2900.0
89301,95330,7.944,0.003052,0,0,16.0,2901.0
89302,95331,7.944,0.003052,0,0,16.0,2902.0
89303,95332,7.944,0.001526,0,0,16.0,2903.0
89304,95333,7.944,0.003052,0,0,16.0,2904.0
89305,95334,7.944,0.006104,0,0,16.0,2905.0
89306,95335,7.945,0.0045780000000000005,0,0,16.0,2906.0
89307,95336,7.945,0.006104,0,0,16.0,2907.0
89308,95337,7.945,0.006104,0,0,16.0,2908.0
89309,95338,7.945,0.001526,0,0,16.0,2909.0
89310,95339,7.945,0.009156000000000001,0,0,16.0,2910.0
89311,95340,7.945,0.006104,0,0,16.0,2911.0
89312,95341,7.945,0.006104,0,0,16.0,2912.0
89313,95342,7.945,0.006104,0,0,16.0,2913.0
89314,95343,7.945,0.01068,0,0,16.0,2914.0
89315,95344,7.945,0.012209999999999999,0,0,16.0,2915.0
89316,95345,7.945,0.009156000000000001,0,0,16.0,2916.0
89317,95346,7.946000000000001,0.012209999999999999,0,0,16.0,2917.0
89318,95347,7.946000000000001,0.012209999999999999,0,0,16.0,2918.0
89319,95348,7.946000000000001,0.013730000000000001,0,0,16.0,2919.0
89320,95349,7.946000000000001,0.012209999999999999,0,0,16.0,2920.0
89321,95350,7.946000000000001,0.01526,0,0,16.0,2921.0
89322,95351,7.946000000000001,0.01526,0,0,16.0,2922.0
89323,95352,7.946000000000001,0.01831,0,0,16.0,2923.0
89324,95353,7.946000000000001,0.01831,0,0,16.0,2924.0
89325,95354,7.946000000000001,0.01831,0,0,16.0,2925.0
89326,95355,7.946000000000001,0.01679,0,0,16.0,2926.0
89327,95356,7.946000000000001,0.01984,0,0,16.0,2927.0
89328,95357,7.946000000000001,0.01984,0,0,16.0,2928.0
89329,95358,7.947,0.01984,0,0,16.0,2929.0
89330,95359,7.947,0.02289,0,0,16.0,2930.0
89331,95360,7.947,0.02289,0,0,16.0,2931.0
89332,95361,7.947,0.02441,0,0,16.0,2932.0
89333,95362,7.947,0.02441,0,0,16.0,2933.0
89334,95363,7.947,0.027469999999999998,0,0,16.0,2934.0
89335,95364,7.947,0.027469999999999998,0,0,16.0,2935.0
89336,95365,7.947,0.027469999999999998,0,0,16.0,2936.0
89337,95366,7.947,0.027469999999999998,0,0,16.0,2937.0
89338,95367,7.947,0.027469999999999998,0,0,16.0,2938.0
89339,95368,7.947,0.02899,0,0,16.0,2939.0
89340,95369,7.947,0.03204,0,0,16.0,2940.0
89341,95370,7.947,0.03204,0,0,16.0,2941.0
89342,95371,7.9479999999999995,0.02899,0,0,16.0,2942.0
89343,95372,7.9479999999999995,0.03052,0,0,16.0,2943.0
89344,95373,7.9479999999999995,0.0351,0,0,16.0,2944.0
89345,95374,7.9479999999999995,0.0351,0,0,16.0,2945.0
89346,95375,7.9479999999999995,0.033569999999999996,0,0,16.0,2946.0
89347,95376,7.9479999999999995,0.03815,0,0,16.0,2947.0
89348,95377,7.9479999999999995,0.03662,0,0,16.0,2948.0
89349,95378,7.9479999999999995,0.0351,0,0,16.0,2949.0
89350,95379,7.9479999999999995,0.03815,0,0,16.0,2950.0
89351,95380,7.9479999999999995,0.0412,0,0,16.0,2951.0
89352,95381,7.9479999999999995,0.03815,0,0,16.0,2952.0
89353,95382,7.949,0.03967,0,0,16.0,2953.0
89354,95383,7.949,0.0412,0,0,16.0,2954.0
89355,95384,7.949,0.04272,0,0,16.0,2955.0
89356,95385,7.949,0.04272,0,0,16.0,2956.0
89357,95386,7.949,0.04883,0,0,16.0,2957.0
89358,95387,7.949,0.0473,0,0,16.0,2958.0
89359,95388,7.949,0.04578,0,0,16.0,2959.0
89360,95389,7.949,0.05035,0,0,16.0,2960.0
89361,95390,7.949,0.051879999999999996,0,0,16.0,2961.0
89362,95391,7.949,0.05341,0,0,16.0,2962.0
89363,95392,7.949,0.051879999999999996,0,0,16.0,2963.0
89364,95393,7.949,0.05492999999999999,0,0,16.0,2964.0
89365,95394,7.949,0.05341,0,0,16.0,2965.0
89366,95395,7.95,0.05492999999999999,0,0,16.0,2966.0
89367,95396,7.95,0.05341,0,0,16.0,2967.0
89368,95397,7.95,0.05798,0,0,16.0,2968.0
89369,95398,7.95,0.05646,0,0,16.0,2969.0
89370,95399,7.95,0.05951,0,0,16.0,2970.0
89371,95400,7.95,0.06104,0,0,16.0,2971.0
89372,95401,7.95,0.06104,0,0,16.0,2972.0
89373,95402,7.95,0.06256,0,0,16.0,2973.0
89374,95403,7.95,0.06409,0,0,16.0,2974.0
89375,95404,7.95,0.06561,0,0,16.0,2975.0
89376,95405,7.95,0.06561,0,0,16.0,2976.0
89377,95406,7.95,0.06561,0,0,16.0,2977.0
89378,95407,7.9510000000000005,0.06866,0,0,16.0,2978.0
89379,95408,7.9510000000000005,0.06713999999999999,0,0,16.0,2979.0
89380,95409,7.9510000000000005,0.06866,0,0,16.0,2980.0
89381,95410,7.9510000000000005,0.07172,0,0,16.0,2981.0
89382,95411,7.9510000000000005,0.06866,0,0,16.0,2982.0
89383,95412,7.9510000000000005,0.07019,0,0,16.0,2983.0
89384,95413,7.9510000000000005,0.07477,0,0,16.0,2984.0
89385,95414,7.9510000000000005,0.07477,0,0,16.0,2985.0
89386,95415,7.9510000000000005,0.07477,0,0,16.0,2986.0
89387,95416,7.9510000000000005,0.07629,0,0,16.0,2987.0
89388,95417,7.9510000000000005,0.07782,0,0,16.0,2988.0
89389,95418,7.952000000000001,0.07782,0,0,16.0,2989.0
89390,95419,7.952000000000001,0.07935,0,0,16.0,2990.0
89391,95420,7.952000000000001,0.07935,0,0,16.0,2991.0
89392,95421,7.952000000000001,0.08392000000000001,0,0,16.0,2992.0
89393,95422,7.952000000000001,0.08545,0,0,16.0,2993.0
89394,95423,7.952000000000001,0.0824,0,0,16.0,2994.0
89395,95424,7.952000000000001,0.08392000000000001,0,0,16.0,2995.0
89396,95425,7.952000000000001,0.08698,0,0,16.0,2996.0
89397,95426,7.952000000000001,0.09003,0,0,16.0,2997.0
89398,95427,7.952000000000001,0.08698,0,0,16.0,2998.0
89399,95428,7.952000000000001,0.08698,0,0,16.0,2999.0
89400,95429,7.952000000000001,0.09003,0,0,16.0,3000.0
89401,95430,7.952000000000001,0.09155,0,0,16.0,3001.0
89402,95431,7.952999999999999,0.09003,0,0,16.0,3002.0
89403,95432,7.952999999999999,0.0946,0,0,16.0,3003.0
89404,95433,7.952999999999999,0.09613,0,0,16.0,3004.0
89405,95434,7.952999999999999,0.09766,0,0,16.0,3005.0
89406,95435,7.952999999999999,0.09766,0,0,16.0,3006.0
89407,95436,7.952999999999999,0.09766,0,0,16.0,3007.0
89408,95437,7.952999999999999,0.1022,0,0,16.0,3008.0
89409,95438,7.952999999999999,0.1007,0,0,16.0,3009.0
89410,95439,7.952999999999999,0.1007,0,0,16.0,3010.0
89411,95440,7.952999999999999,0.1022,0,0,16.0,3011.0
89412,95441,7.952999999999999,0.1022,0,0,16.0,3012.0
89413,95442,7.954,0.1038,0,0,16.0,3013.0
89414,95443,7.954,0.1038,0,0,16.0,3014.0
89415,95444,7.954,0.1053,0,0,16.0,3015.0
89416,95445,7.954,0.1068,0,0,16.0,3016.0
89417,95446,7.954,0.1099,0,0,16.0,3017.0
89418,95447,7.954,0.1099,0,0,16.0,3018.0
89419,95448,7.954,0.1068,0,0,16.0,3019.0
89420,95449,7.954,0.1083,0,0,16.0,3020.0
89421,95450,7.954,0.1129,0,0,16.0,3021.0
89422,95451,7.954,0.1129,0,0,16.0,3022.0
89423,95452,7.954,0.1129,0,0,16.0,3023.0
89424,95453,7.954,0.1144,0,0,16.0,3024.0
89425,95454,7.955,0.11599999999999999,0,0,16.0,3025.0
89426,95455,7.955,0.1175,0,0,16.0,3026.0
89427,95456,7.955,0.1205,0,0,16.0,3027.0
89428,95457,7.955,0.1221,0,0,16.0,3028.0
89429,95458,7.955,0.1175,0,0,16.0,3029.0
89430,95459,7.955,0.1221,0,0,16.0,3030.0
89431,95460,7.955,0.1236,0,0,16.0,3031.0
89432,95461,7.955,0.1251,0,0,16.0,3032.0
89433,95462,7.955,0.1236,0,0,16.0,3033.0
89434,95463,7.955,0.1266,0,0,16.0,3034.0
89435,95464,7.955,0.1282,0,0,16.0,3035.0
89436,95465,7.955,0.1266,0,0,16.0,3036.0
89437,95466,7.955,0.1282,0,0,16.0,3037.0
89438,95467,7.956,0.1282,0,0,16.0,3038.0
89439,95468,7.956,0.1282,0,0,16.0,3039.0
89440,95469,7.956,0.1312,0,0,16.0,3040.0
89441,95470,7.956,0.1343,0,0,16.0,3041.0
89442,95471,7.956,0.1343,0,0,16.0,3042.0
89443,95472,7.956,0.1373,0,0,16.0,3043.0
89444,95473,7.956,0.1373,0,0,16.0,3044.0
89445,95474,7.956,0.1358,0,0,16.0,3045.0
89446,95475,7.956,0.1404,0,0,16.0,3046.0
89447,95476,7.956,0.1389,0,0,16.0,3047.0
89448,95477,7.956,0.1373,0,0,16.0,3048.0
89449,95478,7.957000000000001,0.1404,0,0,16.0,3049.0
89450,95479,7.957000000000001,0.1434,0,0,16.0,3050.0
89451,95480,7.957000000000001,0.14800000000000002,0,0,16.0,3051.0
89452,95481,7.957000000000001,0.1465,0,0,16.0,3052.0
89453,95482,7.957000000000001,0.14800000000000002,0,0,16.0,3053.0
89454,95483,7.957000000000001,0.1511,0,0,16.0,3054.0
89455,95484,7.957000000000001,0.14800000000000002,0,0,16.0,3055.0
89456,95485,7.957000000000001,0.1495,0,0,16.0,3056.0
89457,95486,7.957000000000001,0.1495,0,0,16.0,3057.0
89458,95487,7.957000000000001,0.1495,0,0,16.0,3058.0
89459,95488,7.957000000000001,0.1541,0,0,16.0,3059.0
89460,95489,7.957000000000001,0.1511,0,0,16.0,3060.0
89461,95490,7.957000000000001,0.1572,0,0,16.0,3061.0
89462,95491,7.957999999999999,0.1572,0,0,16.0,3062.0
89463,95492,7.957999999999999,0.1587,0,0,16.0,3063.0
89464,95493,7.957999999999999,0.1556,0,0,16.0,3064.0
89465,95494,7.957999999999999,0.1587,0,0,16.0,3065.0
89466,95495,7.957999999999999,0.1587,0,0,16.0,3066.0
89467,95496,7.957999999999999,0.1602,0,0,16.0,3067.0
89468,95497,7.957999999999999,0.1633,0,0,16.0,3068.0
89469,95498,7.957999999999999,0.1617,0,0,16.0,3069.0
89470,95499,7.957999999999999,0.1663,0,0,16.0,3070.0
89471,95500,7.957999999999999,0.1663,0,0,16.0,3071.0
89472,95501,7.957999999999999,0.1678,0,0,16.0,3072.0
89473,95502,7.957999999999999,0.1633,0,0,16.0,3073.0
89474,95503,7.959,0.1678,0,0,16.0,3074.0
89475,95504,7.959,0.1709,0,0,16.0,3075.0
89476,95505,7.959,0.1678,0,0,16.0,3076.0
89477,95506,7.959,0.1724,0,0,16.0,3077.0
89478,95507,7.959,0.1709,0,0,16.0,3078.0
89479,95508,7.959,0.1724,0,0,16.0,3079.0
89480,95509,7.959,0.1724,0,0,16.0,3080.0
89481,95510,7.959,0.177,0,0,16.0,3081.0
89482,95511,7.959,0.1755,0,0,16.0,3082.0
89483,95512,7.959,0.1755,0,0,16.0,3083.0
89484,95513,7.959,0.1755,0,0,16.0,3084.0
89485,95514,7.96,0.1801,0,0,16.0,3085.0
89486,95515,7.96,0.177,0,0,16.0,3086.0
89487,95516,7.96,0.1801,0,0,16.0,3087.0
89488,95517,7.96,0.1831,0,0,16.0,3088.0
89489,95518,7.96,0.1816,0,0,16.0,3089.0
89490,95519,7.96,0.1831,0,0,16.0,3090.0
89491,95520,7.96,0.1831,0,0,16.0,3091.0
89492,95521,7.96,0.1831,0,0,16.0,3092.0
89493,95522,7.96,0.1831,0,0,16.0,3093.0
89494,95523,7.96,0.1862,0,0,16.0,3094.0
89495,95524,7.96,0.1877,0,0,16.0,3095.0
89496,95525,7.96,0.1862,0,0,16.0,3096.0
89497,95526,7.96,0.1907,0,0,16.0,3097.0
89498,95527,7.961,0.1907,0,0,16.0,3098.0
89499,95528,7.961,0.1862,0,0,16.0,3099.0
89500,95529,7.961,0.1907,0,0,16.0,3100.0
89501,95530,7.961,0.1907,0,0,16.0,3101.0
89502,95531,7.961,0.1877,0,0,16.0,3102.0
89503,95532,7.961,0.1923,0,0,16.0,3103.0
89504,95533,7.961,0.1923,0,0,16.0,3104.0
89505,95534,7.961,0.1923,0,0,16.0,3105.0
89506,95535,7.961,0.1907,0,0,16.0,3106.0
89507,95536,7.961,0.1953,0,0,16.0,3107.0
89508,95537,7.961,0.1984,0,0,16.0,3108.0
89509,95538,7.962000000000001,0.1968,0,0,16.0,3109.0
89510,95539,7.962000000000001,0.1984,0,0,16.0,3110.0
89511,95540,7.962000000000001,0.1968,0,0,16.0,3111.0
89512,95541,7.962000000000001,0.1984,0,0,16.0,3112.0
89513,95542,7.962000000000001,0.1984,0,0,16.0,3113.0
89514,95543,7.962000000000001,0.2014,0,0,16.0,3114.0
89515,95544,7.962000000000001,0.2014,0,0,16.0,3115.0
89516,95545,7.962000000000001,0.2014,0,0,16.0,3116.0
89517,95546,7.962000000000001,0.2029,0,0,16.0,3117.0
89518,95547,7.962000000000001,0.2029,0,0,16.0,3118.0
89519,95548,7.962000000000001,0.1999,0,0,16.0,3119.0
89520,95549,7.962000000000001,0.2029,0,0,16.0,3120.0
89521,95550,7.962999999999999,0.2075,0,0,16.0,3121.0
89522,95551,7.962999999999999,0.2014,0,0,16.0,3122.0
89523,95552,7.962999999999999,0.2029,0,0,16.0,3123.0
89524,95553,7.962999999999999,0.2075,0,0,16.0,3124.0
89525,95554,7.962999999999999,0.2075,0,0,16.0,3125.0
89526,95555,7.962999999999999,0.2045,0,0,16.0,3126.0
89527,95556,7.962999999999999,0.2075,0,0,16.0,3127.0
89528,95557,7.962999999999999,0.20600000000000002,0,0,16.0,3128.0
89529,95558,7.962999999999999,0.2075,0,0,16.0,3129.0
89530,95559,7.962999999999999,0.2075,0,0,16.0,3130.0
89531,95560,7.962999999999999,0.2106,0,0,16.0,3131.0
89532,95561,7.962999999999999,0.2075,0,0,16.0,3132.0
89533,95562,7.962999999999999,0.209,0,0,16.0,3133.0
89534,95563,7.9639999999999995,0.209,0,0,16.0,3134.0
89535,95564,7.9639999999999995,0.2121,0,0,16.0,3135.0
89536,95565,7.9639999999999995,0.2121,0,0,16.0,3136.0
89537,95566,7.9639999999999995,0.2136,0,0,16.0,3137.0
89538,95567,7.9639999999999995,0.2136,0,0,16.0,3138.0
89539,95568,7.9639999999999995,0.2136,0,0,16.0,3139.0
89540,95569,7.9639999999999995,0.2167,0,0,16.0,3140.0
89541,95570,7.9639999999999995,0.2136,0,0,16.0,3141.0
89542,95571,7.9639999999999995,0.2106,0,0,16.0,3142.0
89543,95572,7.9639999999999995,0.2151,0,0,16.0,3143.0
89544,95573,7.9639999999999995,0.2151,0,0,16.0,3144.0
89545,95574,7.965,0.2167,0,0,16.0,3145.0
89546,95575,7.965,0.2151,0,0,16.0,3146.0
89547,95576,7.965,0.2136,0,0,16.0,3147.0
89548,95577,7.965,0.2182,0,0,16.0,3148.0
89549,95578,7.965,0.2167,0,0,16.0,3149.0
89550,95579,7.965,0.2167,0,0,16.0,3150.0
89551,95580,7.965,0.2213,0,0,16.0,3151.0
89552,95581,7.965,0.2213,0,0,16.0,3152.0
89553,95582,7.965,0.2182,0,0,16.0,3153.0
89554,95583,7.965,0.2228,0,0,16.0,3154.0
89555,95584,7.965,0.2213,0,0,16.0,3155.0
89556,95585,7.965,0.2213,0,0,16.0,3156.0
89557,95586,7.965,0.2213,0,0,16.0,3157.0
89558,95587,7.966,0.2197,0,0,16.0,3158.0
89559,95588,7.966,0.2228,0,0,16.0,3159.0
89560,95589,7.966,0.2243,0,0,16.0,3160.0
89561,95590,7.966,0.2243,0,0,16.0,3161.0
89562,95591,7.966,0.2258,0,0,16.0,3162.0
89563,95592,7.966,0.2228,0,0,16.0,3163.0
89564,95593,7.966,0.2243,0,0,16.0,3164.0
89565,95594,7.966,0.2258,0,0,16.0,3165.0
89566,95595,7.966,0.2243,0,0,16.0,3166.0
89567,95596,7.966,0.2258,0,0,16.0,3167.0
89568,95597,7.966,0.2274,0,0,16.0,3168.0
89569,95598,7.966,0.2274,0,0,16.0,3169.0
89570,95599,7.9670000000000005,0.2289,0,0,16.0,3170.0
89571,95600,7.9670000000000005,0.2289,0,0,16.0,3171.0
89572,95601,7.9670000000000005,0.2274,0,0,16.0,3172.0
89573,95602,7.9670000000000005,0.2289,0,0,16.0,3173.0
89574,95603,7.9670000000000005,0.2304,0,0,16.0,3174.0
89575,95604,7.9670000000000005,0.2274,0,0,16.0,3175.0
89576,95605,7.9670000000000005,0.2289,0,0,16.0,3176.0
89577,95606,7.9670000000000005,0.2304,0,0,16.0,3177.0
