,Unnamed: 0,cntxt_num,count,mean,pt,r_num,index,context_num,context_type,context_shock,cntxt_trialnum
2151,4,4,3,0.0,61,4,25,2.0,SAFE,None,1.0
2152,5,5,3,0.0,61,4,31,3.0,SAFE,None,1.0
2153,6,6,3,0.0,61,4,37,4.0,THREAT,None,1.0
2154,7,7,3,0.0,61,4,43,5.0,SAFE,None,1.0
2155,8,8,3,0.0,61,4,49,6.0,SAFE,None,1.0
2156,9,9,3,0.0,61,4,55,7.0,THREAT,None,1.0
2157,10,10,3,0.0,61,4,61,8.0,THREAT,None,1.0
2158,11,11,3,0.0,61,4,67,9.0,THREAT,None,1.0
2159,12,12,3,0.0,61,4,73,10.0,SAFE,None,1.0
2160,13,13,3,0.0,61,4,79,11.0,THREAT,None,1.0
2161,14,14,3,0.0,61,4,85,12.0,THREAT,None,1.0
2162,15,15,3,0.0,61,4,91,13.0,THREAT,None,1.0
2163,16,16,3,0.0,61,4,97,14.0,SAFE,None,1.0
2164,17,17,3,0.0,61,4,103,15.0,THREAT,None,1.0
2165,18,18,3,0.0,61,4,109,16.0,SAFE,None,1.0
2166,0,0,3,0.0,61,5,1,0.0,SAFE,None,1.0
2167,1,1,3,0.0,61,5,7,1.0,THREAT,None,1.0
2168,2,2,3,0.0,61,5,13,2.0,SAFE,None,1.0
2169,3,3,3,0.0,61,5,19,3.0,SAFE,None,1.0
2170,4,4,3,0.0,61,5,25,4.0,THREAT,None,1.0
2171,5,5,3,0.0,61,5,31,5.0,THREAT,None,1.0
2172,6,6,3,0.0,61,5,37,6.0,THREAT,None,1.0
2173,7,7,3,0.0,61,5,43,7.0,THREAT,None,1.0
2174,8,8,3,0.0,61,5,49,8.0,THREAT,None,1.0
2175,9,9,3,0.0,61,5,55,9.0,SAFE,None,1.0
2176,10,10,3,0.0,61,5,61,10.0,THREAT,None,1.0
2177,11,11,3,0.0,61,5,67,11.0,SAFE,prior,1.0
2179,13,13,3,0.0,61,5,79,11.0,SAFE,post,1.0
2180,14,14,3,0.0,61,5,85,12.0,SAFE,None,1.0
2181,15,15,3,0.0,61,5,91,13.0,SAFE,None,1.0
2182,16,16,3,0.0,61,5,97,14.0,THREAT,None,1.0
2183,17,17,3,0.0,61,5,103,15.0,SAFE,None,1.0
2184,18,18,3,0.0,61,5,109,16.0,SAFE,None,1.0
2185,0,0,3,0.0198,58,1,1,0.0,THREAT,None,1.0
2186,1,1,3,0.0203,58,1,7,1.0,SAFE,None,1.0
2187,2,2,3,0.0,58,1,13,2.0,SAFE,None,1.0
2188,3,3,3,0.0,58,1,19,3.0,THREAT,None,1.0
2189,4,4,3,0.0,58,1,25,4.0,SAFE,prior,1.0
2191,6,6,3,0.0,58,1,37,4.0,SAFE,post,1.0
2192,7,7,3,0.0,58,1,43,5.0,THREAT,None,1.0
2193,8,8,3,0.0,58,1,49,6.0,SAFE,None,1.0
2194,9,9,3,0.0071,58,1,55,7.0,SAFE,None,1.0
2195,10,10,3,0.0,58,1,61,8.0,THREAT,None,1.0
2196,11,11,3,0.0,58,1,67,9.0,SAFE,None,1.0
2197,12,12,3,0.0,58,1,73,10.0,SAFE,None,1.0
2198,13,13,3,0.0,58,1,79,11.0,SAFE,None,1.0
2199,14,14,3,0.0,58,1,85,12.0,THREAT,None,1.0
2200,15,15,3,0.0,58,1,91,13.0,THREAT,None,1.0
2201,16,16,3,0.0,58,1,97,14.0,THREAT,None,1.0
2202,17,17,3,0.0,58,1,103,15.0,THREAT,None,1.0
2203,18,18,3,0.0,58,1,109,16.0,THREAT,None,1.0
2204,0,0,3,0.0,58,2,1,0.0,THREAT,None,1.0
2205,1,1,3,0.0,58,2,7,1.0,SAFE,None,1.0
2206,2,2,3,0.0,58,2,13,2.0,SAFE,None,1.0
2207,3,3,3,0.0,58,2,19,3.0,THREAT,None,1.0
2208,4,4,3,0.0,58,2,25,4.0,SAFE,None,1.0
2209,5,5,3,0.0,58,2,31,5.0,SAFE,None,1.0
2210,6,6,3,0.0,58,2,37,6.0,SAFE,None,1.0
2211,7,7,3,0.0,58,2,43,7.0,THREAT,None,1.0
2212,8,8,3,0.0,58,2,49,8.0,SAFE,None,1.0
2213,9,9,3,0.0086,58,2,55,9.0,SAFE,None,1.0
2214,10,10,3,0.0,58,2,61,10.0,THREAT,None,1.0
2215,11,11,3,0.0,58,2,67,11.0,THREAT,None,1.0
2216,12,12,3,0.0,58,2,73,12.0,THREAT,None,1.0
2217,13,13,3,0.0,58,2,79,13.0,SAFE,prior,1.0
2219,15,15,3,0.0,58,2,91,13.0,SAFE,post,1.0
2220,16,16,3,0.0,58,2,97,14.0,THREAT,None,1.0
2221,17,17,3,0.0,58,2,103,15.0,THREAT,None,1.0
2222,18,18,3,0.0137,58,2,109,16.0,THREAT,None,1.0
2223,0,0,3,0.0,58,3,1,0.0,SAFE,None,1.0
2224,1,1,3,0.0,58,3,7,1.0,THREAT,prior,1.0
2226,3,3,3,0.0,58,3,19,1.0,THREAT,post,1.0
2227,4,4,3,0.0,58,3,25,2.0,THREAT,None,1.0
2228,5,5,3,0.0153,58,3,31,3.0,THREAT,None,1.0
2229,6,6,3,0.0,58,3,37,4.0,THREAT,None,1.0
2230,7,7,3,0.0,58,3,43,5.0,THREAT,None,1.0
2231,8,8,3,0.0,58,3,49,6.0,SAFE,None,1.0
2232,9,9,3,0.0,58,3,55,7.0,SAFE,None,1.0
2233,10,10,3,0.0,58,3,61,8.0,SAFE,None,1.0
2234,11,11,3,0.0,58,3,67,9.0,SAFE,None,1.0
2235,12,12,3,0.0,58,3,73,10.0,SAFE,None,1.0
2236,13,13,3,0.0,58,3,79,11.0,THREAT,None,1.0
2237,14,14,3,0.0,58,3,85,12.0,SAFE,None,1.0
2238,15,15,3,0.0,58,3,91,13.0,THREAT,None,1.0
2239,16,16,3,0.0,58,3,97,14.0,SAFE,None,1.0
2240,17,17,3,0.0,58,3,103,15.0,THREAT,None,1.0
2241,18,18,3,0.0132,58,3,109,16.0,SAFE,None,1.0
2242,0,0,3,0.0,58,4,1,0.0,THREAT,None,1.0
2243,1,1,3,0.0,58,4,7,1.0,THREAT,None,1.0
2244,2,2,3,0.0,58,4,13,2.0,THREAT,None,1.0
2245,3,3,3,0.0,58,4,19,3.0,SAFE,None,1.0
2246,4,4,3,0.0,58,4,25,4.0,SAFE,None,1.0
2247,5,5,3,0.0,58,4,31,5.0,THREAT,None,1.0
2248,6,6,3,0.0,58,4,37,6.0,SAFE,None,1.0
2249,7,7,3,0.0,58,4,43,7.0,THREAT,None,1.0
2250,8,8,3,0.0,58,4,49,8.0,SAFE,prior,1.0
2252,10,10,3,0.0,58,4,61,8.0,SAFE,post,1.0
2253,11,11,3,0.0,58,4,67,9.0,SAFE,None,1.0
2254,12,12,3,0.0,58,4,73,10.0,SAFE,None,1.0
2255,13,13,3,0.0,58,4,79,11.0,SAFE,None,1.0
2256,14,14,3,0.0168,58,4,85,12.0,THREAT,None,1.0
2257,15,15,3,0.0203,58,4,91,13.0,SAFE,None,1.0
2258,16,16,3,0.0,58,4,97,14.0,THREAT,None,1.0
2259,17,17,3,0.0,58,4,103,15.0,THREAT,None,1.0
2260,18,18,3,0.0112,58,4,109,16.0,THREAT,None,1.0
2261,0,0,3,0.0,58,5,1,0.0,SAFE,None,1.0
2262,1,1,3,0.0,58,5,7,1.0,SAFE,None,1.0
2263,2,2,3,0.0132,58,5,13,2.0,THREAT,None,1.0
2264,3,3,3,0.0,58,5,19,3.0,SAFE,None,1.0
2265,4,4,3,0.0,58,5,25,4.0,THREAT,None,1.0
2266,5,5,3,0.0,58,5,31,5.0,THREAT,None,1.0
2267,6,6,3,0.0,58,5,37,6.0,THREAT,None,1.0
2268,7,7,3,0.0,58,5,43,7.0,THREAT,None,1.0
2269,8,8,3,0.0,58,5,49,8.0,THREAT,None,1.0
2270,9,9,3,0.0315,58,5,55,9.0,SAFE,None,1.0
2271,10,10,3,0.0,58,5,61,10.0,SAFE,None,1.0
2272,11,11,3,0.0,58,5,67,11.0,THREAT,None,1.0
2273,12,12,3,0.0,58,5,73,12.0,SAFE,None,1.0
2274,13,13,3,0.0,58,5,79,13.0,THREAT,prior,1.0
2276,15,15,3,0.0,58,5,91,13.0,THREAT,post,1.0
2277,16,16,3,0.0,58,5,97,14.0,SAFE,None,1.0
2278,17,17,3,0.0076,58,5,103,15.0,SAFE,None,1.0
2279,18,18,3,0.0,58,5,109,16.0,SAFE,None,1.0
2280,0,0,3,0.0163,48,1,1,0.0,SAFE,None,1.0
2281,1,1,3,0.0193,48,1,7,1.0,THREAT,None,1.0
2282,2,2,3,0.0107,48,1,13,2.0,THREAT,None,1.0
2283,3,3,3,0.0,48,1,19,3.0,THREAT,None,1.0
2284,4,4,3,0.0168,48,1,25,4.0,SAFE,None,1.0
2285,5,5,3,0.0193,48,1,31,5.0,THREAT,None,1.0
2286,6,6,3,0.0102,48,1,37,6.0,THREAT,None,1.0
2287,7,7,3,0.0142,48,1,43,7.0,THREAT,None,1.0
2288,8,8,3,0.0,48,1,49,8.0,SAFE,None,1.0
2289,9,9,3,0.0,48,1,55,9.0,THREAT,None,1.0
2290,10,10,3,0.0,48,1,61,10.0,SAFE,prior,1.0
2292,12,12,3,0.0453,48,1,73,10.0,SAFE,post,1.0
2293,13,13,3,0.0,48,1,79,11.0,THREAT,None,1.0
2294,14,14,3,0.0249,48,1,85,12.0,SAFE,None,1.0
2295,15,15,3,0.0,48,1,91,13.0,SAFE,None,1.0
2296,16,16,3,0.0,48,1,97,14.0,SAFE,None,1.0
2297,17,17,3,0.0,48,1,103,15.0,SAFE,None,1.0
2298,18,18,3,0.0448,48,1,109,16.0,SAFE,None,1.0
2299,0,0,3,0.0,48,2,1,0.0,THREAT,None,1.0
2300,1,1,3,0.0209,48,2,7,1.0,THREAT,None,1.0
2301,2,2,3,0.0066,48,2,13,2.0,THREAT,None,1.0
2302,3,3,3,0.0178,48,2,19,3.0,THREAT,prior,1.0
2304,5,5,3,0.0142,48,2,31,3.0,THREAT,post,1.0
2305,6,6,3,0.0153,48,2,37,4.0,THREAT,None,1.0
2306,7,7,3,0.0,48,2,43,5.0,SAFE,None,1.0
2307,8,8,3,0.0,48,2,49,6.0,THREAT,None,1.0
2308,9,9,3,0.0,48,2,55,7.0,SAFE,None,1.0
2309,10,10,3,0.0,48,2,61,8.0,THREAT,None,1.0
2310,11,11,3,0.0,48,2,67,9.0,SAFE,None,1.0
2311,12,12,3,0.0,48,2,73,10.0,SAFE,None,1.0
2312,13,13,3,0.0,48,2,79,11.0,THREAT,None,1.0
2313,14,14,3,0.0,48,2,85,12.0,SAFE,None,1.0
2314,15,15,3,0.0,48,2,91,13.0,SAFE,None,1.0
2315,16,16,3,0.0,48,2,97,14.0,SAFE,None,1.0
2316,17,17,3,0.0,48,2,103,15.0,SAFE,None,1.0
2317,18,18,3,0.0305,48,2,109,16.0,THREAT,None,1.0
2318,0,0,3,0.0285,48,3,1,0.0,SAFE,None,1.0
2319,1,1,3,0.0,48,3,7,1.0,THREAT,prior,1.0
2321,3,3,3,0.0239,48,3,19,1.0,THREAT,post,1.0
2322,4,4,3,0.0117,48,3,25,2.0,THREAT,None,1.0
2323,5,5,3,0.0046,48,3,31,3.0,THREAT,None,1.0
2324,6,6,3,0.0,48,3,37,4.0,THREAT,None,1.0
2325,7,7,3,0.0366,48,3,43,5.0,THREAT,None,1.0
2326,8,8,3,0.0,48,3,49,6.0,SAFE,None,1.0
2327,9,9,3,0.0051,48,3,55,7.0,SAFE,None,1.0
2328,10,10,3,0.0,48,3,61,8.0,THREAT,None,1.0
2329,11,11,3,0.0056,48,3,67,9.0,SAFE,None,1.0
2330,12,12,3,0.0,48,3,73,10.0,SAFE,None,1.0
2331,13,13,3,0.0,48,3,79,11.0,THREAT,None,1.0
2332,14,14,3,0.0376,48,3,85,12.0,SAFE,None,1.0
2333,15,15,3,0.0168,48,3,91,13.0,THREAT,None,1.0
2334,16,16,3,0.0417,48,3,97,14.0,SAFE,None,1.0
2335,17,17,3,0.0,48,3,103,15.0,SAFE,None,1.0
2336,18,18,3,0.028999999999999998,48,3,109,16.0,SAFE,None,1.0
2337,0,0,3,0.0,48,4,1,0.0,THREAT,None,1.0
2338,1,1,3,0.0,48,4,7,1.0,THREAT,None,1.0
2339,2,2,3,0.0,48,4,13,2.0,SAFE,prior,1.0
2341,4,4,3,0.0,48,4,25,2.0,SAFE,post,1.0
2342,5,5,3,0.0,48,4,31,3.0,THREAT,None,1.0
2343,6,6,3,0.0,48,4,37,4.0,THREAT,None,1.0
2344,7,7,3,0.0,48,4,43,5.0,THREAT,None,1.0
2345,8,8,3,0.0132,48,4,49,6.0,THREAT,None,1.0
2346,9,9,3,0.0122,48,4,55,7.0,SAFE,None,1.0
2347,10,10,3,0.0076,48,4,61,8.0,SAFE,None,1.0
2348,11,11,3,0.0188,48,4,67,9.0,SAFE,None,1.0
2349,12,12,3,0.0,48,4,73,10.0,THREAT,None,1.0
2350,13,13,3,0.0066,48,4,79,11.0,SAFE,None,1.0
2351,14,14,3,0.0,48,4,85,12.0,SAFE,None,1.0
2352,15,15,3,0.0061,48,4,91,13.0,SAFE,None,1.0
2353,16,16,3,0.0,48,4,97,14.0,THREAT,None,1.0
2354,17,17,3,0.0102,48,4,103,15.0,SAFE,None,1.0
2355,18,18,3,0.0076,48,4,109,16.0,THREAT,None,1.0
2356,0,0,3,0.0203,48,5,1,0.0,THREAT,None,1.0
2357,1,1,3,0.0,48,5,7,1.0,THREAT,None,1.0
2358,2,2,3,0.0036,48,5,13,2.0,THREAT,None,1.0
2359,3,3,3,0.0,48,5,19,3.0,SAFE,None,1.0
2360,4,4,3,0.0178,48,5,25,4.0,SAFE,prior,1.0
2362,6,6,3,0.0,48,5,37,4.0,SAFE,post,1.0
2363,7,7,3,0.0,48,5,43,5.0,SAFE,None,1.0
2364,8,8,3,0.0158,48,5,49,6.0,THREAT,None,1.0
2365,9,9,3,0.0,48,5,55,7.0,SAFE,None,1.0
2366,10,10,3,0.0,48,5,61,8.0,THREAT,None,1.0
2367,11,11,3,0.0,48,5,67,9.0,SAFE,None,1.0
2368,12,12,3,0.0,48,5,73,10.0,SAFE,None,1.0
2369,13,13,3,0.0,48,5,79,11.0,SAFE,None,1.0
2370,14,14,3,0.0,48,5,85,12.0,THREAT,None,1.0
2371,15,15,3,0.0,48,5,91,13.0,THREAT,None,1.0
2372,16,16,3,0.0,48,5,97,14.0,THREAT,None,1.0
2373,17,17,3,0.0,48,5,103,15.0,SAFE,None,1.0
2374,18,18,3,0.0,48,5,109,16.0,THREAT,None,1.0
2375,0,0,3,0.0,46,1,1,0.0,SAFE,None,1.0
2376,1,1,3,0.0,46,1,7,1.0,THREAT,prior,1.0
2378,3,3,3,0.0,46,1,19,1.0,THREAT,post,1.0
2379,4,4,3,0.0,46,1,25,2.0,THREAT,None,1.0
2380,5,5,3,0.0,46,1,31,3.0,SAFE,None,1.0
2381,6,6,3,0.0,46,1,37,4.0,THREAT,None,1.0
2382,7,7,3,0.0,46,1,43,5.0,SAFE,None,1.0
2383,8,8,3,0.0,46,1,49,6.0,THREAT,None,1.0
2384,9,9,3,0.0,46,1,55,7.0,THREAT,None,1.0
2385,10,10,3,0.0,46,1,61,8.0,THREAT,None,1.0
2386,11,11,3,0.0,46,1,67,9.0,THREAT,None,1.0
2387,12,12,3,0.0,46,1,73,10.0,SAFE,None,1.0
2388,13,13,3,0.0,46,1,79,11.0,SAFE,None,1.0
2389,14,14,3,0.0,46,1,85,12.0,SAFE,None,1.0
2390,15,15,3,0.0,46,1,91,13.0,SAFE,None,1.0
2391,16,16,3,0.0,46,1,97,14.0,SAFE,None,1.0
2392,17,17,3,0.0066,46,1,103,15.0,THREAT,None,1.0
2393,18,18,3,0.0,46,1,109,16.0,SAFE,None,1.0
2394,0,0,3,0.0,46,2,1,0.0,SAFE,None,1.0
2395,1,1,3,0.0,46,2,7,1.0,THREAT,None,1.0
2396,2,2,3,0.0,46,2,13,2.0,THREAT,None,1.0
2397,3,3,3,0.0,46,2,19,3.0,SAFE,None,1.0
2398,4,4,3,0.0,46,2,25,4.0,SAFE,None,1.0
2399,5,5,3,0.0,46,2,31,5.0,SAFE,None,1.0
2400,6,6,3,0.0,46,2,37,6.0,THREAT,prior,1.0
2402,8,8,3,0.0,46,2,49,6.0,THREAT,post,1.0
2403,9,9,3,0.0,46,2,55,7.0,THREAT,None,1.0
2404,10,10,3,0.0,46,2,61,8.0,THREAT,None,1.0
2405,11,11,3,0.0,46,2,67,9.0,THREAT,None,1.0
2406,12,12,3,0.0,46,2,73,10.0,SAFE,None,1.0
2407,13,13,3,0.0,46,2,79,11.0,THREAT,None,1.0
2408,14,14,3,0.0,46,2,85,12.0,SAFE,None,1.0
2409,15,15,3,0.0,46,2,91,13.0,SAFE,None,1.0
2410,16,16,3,0.0,46,2,97,14.0,THREAT,None,1.0
2411,17,17,3,0.0,46,2,103,15.0,SAFE,None,1.0
2412,18,18,3,0.0,46,2,109,16.0,SAFE,None,1.0
2413,0,0,3,0.0,46,3,1,0.0,THREAT,None,1.0
2414,1,1,3,0.0,46,3,7,1.0,SAFE,None,1.0
2415,2,2,3,0.0,46,3,13,2.0,SAFE,None,1.0
2416,3,3,3,0.0,46,3,19,3.0,SAFE,None,1.0
2417,4,4,3,0.0,46,3,25,4.0,THREAT,None,1.0
2418,5,5,3,0.0,46,3,31,5.0,SAFE,None,1.0
2419,6,6,3,0.0,46,3,37,6.0,THREAT,None,1.0
2420,7,7,3,0.0061,46,3,43,7.0,SAFE,None,1.0
2421,8,8,3,0.0,46,3,49,8.0,SAFE,prior,1.0
2423,10,10,3,0.0,46,3,61,8.0,SAFE,post,1.0
2424,11,11,3,0.0,46,3,67,9.0,SAFE,None,1.0
2425,12,12,3,0.0,46,3,73,10.0,THREAT,None,1.0
2426,13,13,3,0.0,46,3,79,11.0,SAFE,None,1.0
2427,14,14,3,0.0,46,3,85,12.0,THREAT,None,1.0
2428,15,15,3,0.0,46,3,91,13.0,THREAT,None,1.0
2429,16,16,3,0.0,46,3,97,14.0,THREAT,None,1.0
2430,17,17,3,0.0,46,3,103,15.0,THREAT,None,1.0
2431,18,18,3,0.0,46,3,109,16.0,THREAT,None,1.0
2432,0,0,3,0.0,46,4,1,0.0,THREAT,None,1.0
2433,1,1,3,0.0,46,4,7,1.0,THREAT,None,1.0
2434,2,2,3,0.0,46,4,13,2.0,SAFE,None,1.0
2435,3,3,3,0.0,46,4,19,3.0,THREAT,None,1.0
2436,4,4,3,0.0,46,4,25,4.0,SAFE,None,1.0
2437,5,5,3,0.0,46,4,31,5.0,SAFE,None,1.0
2438,6,6,3,0.0,46,4,37,6.0,SAFE,None,1.0
2439,7,7,3,0.0,46,4,43,7.0,SAFE,None,1.0
2440,8,8,3,0.0,46,4,49,8.0,SAFE,None,1.0
2441,9,9,3,0.0,46,4,55,9.0,THREAT,None,1.0
2442,10,10,3,0.0,46,4,61,10.0,SAFE,None,1.0
2443,11,11,3,0.0,46,4,67,11.0,THREAT,prior,1.0
2445,13,13,3,0.0,46,4,79,11.0,THREAT,post,1.0
2446,14,14,3,0.0,46,4,85,12.0,SAFE,None,1.0
2447,15,15,3,0.0,46,4,91,13.0,THREAT,None,1.0
2448,16,16,3,0.0,46,4,97,14.0,THREAT,None,1.0
2449,17,17,3,0.0,46,4,103,15.0,THREAT,None,1.0
2450,18,18,3,0.0041,46,4,109,16.0,THREAT,None,1.0
2451,0,0,3,0.0,46,5,1,0.0,THREAT,None,1.0
2452,1,1,3,0.0117,46,5,7,1.0,SAFE,None,1.0
2453,2,2,3,0.0071,46,5,13,2.0,SAFE,None,1.0
2454,3,3,3,0.0036,46,5,19,3.0,SAFE,None,1.0
2455,4,4,3,0.0,46,5,25,4.0,SAFE,prior,1.0
2457,6,6,3,0.0,46,5,37,4.0,SAFE,post,1.0
2458,7,7,3,0.0,46,5,43,5.0,THREAT,None,1.0
2459,8,8,3,0.0,46,5,49,6.0,THREAT,None,1.0
2460,9,9,3,0.0,46,5,55,7.0,SAFE,None,1.0
2461,10,10,3,0.0,46,5,61,8.0,SAFE,None,1.0
2462,11,11,3,0.0,46,5,67,9.0,THREAT,None,1.0
2463,12,12,3,0.0,46,5,73,10.0,SAFE,None,1.0
2464,13,13,3,0.0,46,5,79,11.0,THREAT,None,1.0
2465,14,14,3,0.0,46,5,85,12.0,THREAT,None,1.0
2466,15,15,3,0.0036,46,5,91,13.0,THREAT,None,1.0
2467,16,16,3,0.0,46,5,97,14.0,THREAT,None,1.0
2468,17,17,3,0.0,46,5,103,15.0,SAFE,None,1.0
2469,18,18,3,0.0046,46,5,109,16.0,THREAT,None,1.0
2470,0,0,3,0.0,54,1,1,0.0,THREAT,None,1.0
2471,1,1,3,0.0,54,1,7,1.0,THREAT,None,1.0
2472,2,2,3,0.0137,54,1,13,2.0,THREAT,None,1.0
2473,3,3,3,0.0036,54,1,19,3.0,THREAT,None,1.0
2474,4,4,3,0.0,54,1,25,4.0,THREAT,None,1.0
2475,5,5,3,0.0086,54,1,31,5.0,SAFE,None,1.0
2476,6,6,3,0.1851,54,1,37,6.0,THREAT,None,1.0
2477,7,7,3,0.0,54,1,43,7.0,SAFE,None,1.0
2478,8,8,3,0.0163,54,1,49,8.0,SAFE,None,1.0
2479,9,9,3,0.0,54,1,55,9.0,SAFE,None,1.0
2480,10,10,3,0.0,54,1,61,10.0,SAFE,None,1.0
2481,11,11,3,0.0,54,1,67,11.0,SAFE,prior,1.0
2483,13,13,3,0.0,54,1,79,11.0,SAFE,post,1.0
2484,14,14,3,0.0,54,1,85,12.0,THREAT,None,1.0
2485,15,15,3,0.0,54,1,91,13.0,SAFE,None,1.0
2486,16,16,3,0.0,54,1,97,14.0,THREAT,None,1.0
2487,17,17,3,0.1689,54,1,103,15.0,SAFE,None,1.0
2488,18,18,3,0.0,54,1,109,16.0,THREAT,None,1.0
2489,0,0,3,0.0086,54,2,1,0.0,SAFE,None,1.0
2490,1,1,3,0.0056,54,2,7,1.0,SAFE,None,1.0
2491,2,2,3,0.0,54,2,13,2.0,SAFE,None,1.0
2492,3,3,3,0.0,54,2,19,3.0,THREAT,None,1.0
2493,4,4,3,0.0,54,2,25,4.0,SAFE,None,1.0
2494,5,5,3,0.0,54,2,31,5.0,SAFE,prior,1.0
2496,7,7,3,0.0,54,2,43,5.0,SAFE,post,1.0
2497,8,8,3,0.0,54,2,49,6.0,THREAT,None,1.0
2498,9,9,3,0.0,54,2,55,7.0,SAFE,None,1.0
2499,10,10,3,0.0,54,2,61,8.0,SAFE,None,1.0
2500,11,11,3,0.0081,54,2,67,9.0,THREAT,None,1.0
2501,12,12,3,0.0,54,2,73,10.0,THREAT,None,1.0
2502,13,13,3,0.0,54,2,79,11.0,SAFE,None,1.0
2503,14,14,3,0.0,54,2,85,12.0,THREAT,None,1.0
2504,15,15,3,0.0051,54,2,91,13.0,THREAT,None,1.0
2505,16,16,3,0.0,54,2,97,14.0,THREAT,None,1.0
2506,17,17,3,0.0,54,2,103,15.0,THREAT,None,1.0
2507,18,18,3,0.0031,54,2,109,16.0,SAFE,None,1.0
2508,0,0,3,0.0158,54,3,1,0.0,SAFE,None,1.0
2509,1,1,3,0.0427,54,3,7,1.0,SAFE,prior,1.0
2511,3,3,3,0.0046,54,3,19,1.0,SAFE,post,1.0
2512,4,4,3,0.0061,54,3,25,2.0,SAFE,None,1.0
2513,5,5,3,0.0,54,3,31,3.0,SAFE,None,1.0
2514,6,6,3,0.0,54,3,37,4.0,SAFE,None,1.0
2515,7,7,3,0.1175,54,3,43,5.0,THREAT,None,1.0
2516,8,8,3,0.0041,54,3,49,6.0,THREAT,None,1.0
2517,9,9,3,0.0056,54,3,55,7.0,THREAT,None,1.0
2518,10,10,3,0.0,54,3,61,8.0,SAFE,None,1.0
2519,11,11,3,0.1266,54,3,67,9.0,THREAT,None,1.0
2520,12,12,3,0.0,54,3,73,10.0,SAFE,None,1.0
2521,13,13,3,0.0646,54,3,79,11.0,THREAT,None,1.0
2522,14,14,3,0.1465,54,3,85,12.0,SAFE,None,1.0
2523,15,15,3,0.0046,54,3,91,13.0,THREAT,None,1.0
2524,16,16,3,0.0,54,3,97,14.0,THREAT,None,1.0
2525,17,17,3,0.0076,54,3,103,15.0,THREAT,None,1.0
2526,18,18,3,0.0417,54,3,109,16.0,SAFE,None,1.0
2527,0,0,3,0.0524,54,4,1,0.0,THREAT,None,1.0
2528,1,1,3,0.0,54,4,7,1.0,THREAT,None,1.0
2529,2,2,3,0.1007,54,4,13,2.0,SAFE,None,1.0
2530,3,3,3,0.0,54,4,19,3.0,THREAT,None,1.0
2531,4,4,3,0.0209,54,4,25,4.0,SAFE,None,1.0
2532,5,5,3,0.0127,54,4,31,5.0,SAFE,None,1.0
2533,6,6,3,0.0,54,4,37,6.0,SAFE,prior,1.0
2535,8,8,3,0.0,54,4,49,6.0,SAFE,post,1.0
2536,9,9,3,0.027999999999999997,54,4,55,7.0,SAFE,None,1.0
2537,10,10,3,0.0,54,4,61,8.0,THREAT,None,1.0
2538,11,11,3,0.0,54,4,67,9.0,THREAT,None,1.0
2539,12,12,3,0.0,54,4,73,10.0,SAFE,None,1.0
2540,13,13,3,0.0982,54,4,79,11.0,SAFE,None,1.0
2541,14,14,3,0.0,54,4,85,12.0,THREAT,None,1.0
2542,15,15,3,0.0732,54,4,91,13.0,SAFE,None,1.0
2543,16,16,3,0.1211,54,4,97,14.0,THREAT,None,1.0
2544,17,17,3,0.0051,54,4,103,15.0,THREAT,None,1.0
2545,18,18,3,0.0417,54,4,109,16.0,THREAT,None,1.0
2546,0,0,3,0.0498,54,5,1,0.0,THREAT,None,1.0
2547,1,1,3,0.0,54,5,7,1.0,THREAT,None,1.0
2548,2,2,3,0.0971,54,5,13,2.0,THREAT,prior,1.0
2550,4,4,3,0.0198,54,5,25,2.0,THREAT,post,1.0
2551,5,5,3,0.0168,54,5,31,3.0,SAFE,None,1.0
2552,6,6,3,0.0214,54,5,37,4.0,SAFE,None,1.0
2553,7,7,3,0.055999999999999994,54,5,43,5.0,THREAT,None,1.0
2554,8,8,3,0.0,54,5,49,6.0,THREAT,None,1.0
2555,9,9,3,0.0,54,5,55,7.0,SAFE,None,1.0
2556,10,10,3,0.0071,54,5,61,8.0,SAFE,None,1.0
2557,11,11,3,0.0,54,5,67,9.0,SAFE,None,1.0
2558,12,12,3,0.0,54,5,73,10.0,SAFE,None,1.0
2559,13,13,3,0.0295,54,5,79,11.0,THREAT,None,1.0
2560,14,14,3,0.0046,54,5,85,12.0,THREAT,None,1.0
2561,15,15,3,0.0122,54,5,91,13.0,SAFE,None,1.0
2562,16,16,3,0.0,54,5,97,14.0,THREAT,None,1.0
2563,17,17,3,0.0,54,5,103,15.0,SAFE,None,1.0
2564,18,18,3,0.0107,54,5,109,16.0,THREAT,None,1.0
2565,0,0,3,0.0387,51,1,1,0.0,THREAT,None,1.0
2566,1,1,3,0.0081,51,1,7,1.0,THREAT,None,1.0
2567,2,2,3,0.0,51,1,13,2.0,SAFE,None,1.0
2568,3,3,3,0.0,51,1,19,3.0,SAFE,None,1.0
2569,4,4,3,0.0,51,1,25,4.0,THREAT,None,1.0
2570,5,5,3,0.0,51,1,31,5.0,SAFE,None,1.0
2571,6,6,3,0.0,51,1,37,6.0,SAFE,None,1.0
2572,7,7,3,0.0,51,1,43,7.0,SAFE,None,1.0
2573,8,8,3,0.0,51,1,49,8.0,SAFE,None,1.0
2574,9,9,3,0.0,51,1,55,9.0,THREAT,None,1.0
2575,10,10,3,0.0,51,1,61,10.0,THREAT,None,1.0
2576,11,11,3,0.0,51,1,67,11.0,SAFE,None,1.0
2577,12,12,3,0.0,51,1,73,12.0,THREAT,None,1.0
